id,far_part,flt_plan_filed,acft_make,acft_model,total_seats,num_eng,fixed_retractable,cert_max_gr_wt,acft_category,homebuilt,type_last_insp,afm_hrs_last_insp,afm_hrs,elt_install,elt_type,oper_dba,certs_held,type_fly,second_pilot,dprt_apt_id,dprt_time,dest_apt_id,site_seeing,air_medical,flight_hours_mean,crew_category,crew_sex,pc_profession,crew_tox_perf,mr_faa_med_certf,available_restraint,eng_no,eng_type,eng_mfgr,eng_model,power_units,hp_or_lbs,carb_fuel_injection,propeller_type,subcategory_no
20080917X014791,091,NONE,CESSNA,T210N,6.0,1.0,FIXD,4000.0,AIR,N,ANNL,137.0,8147.0,Y,UNK,Air Flight Service,Y,BUS ,,RHV ,2020.0,,N,N,2300.0,PLT,M,No,N,,,1,REC,CONT MOTOR,TSIO-520 SER,300.0,HP,FINJ,,5
20081003X175461,091,NONE,Brubaker,F1,2.0,1.0,FIXD,2000.0,AIR,Y,COND,7.0,112.0,Y,C91,,Y,PERS,N,BTF ,2130.0,TRK ,N,N,1098.0,PLT,M,No,N,,,1,REC,Avworks,IO-540 Exp,260.0,HP,FINJ,,2
20081003X657551,091,NONE,North American,SNJ-5,2.0,1.0,RETR,5300.0,AIR,N,ANNL,,4367.0,N,,,Y,INST,Y,LXV ,1630.0,LXV ,N,N,1428.5,PLT,M,Yes,N,,,1,REC,Pratt & Whitney,R-1340-AN-1,600.0,HP,CARB,,6
20080919X015041,137,NONE,Air Tractor,301,1.0,1.0,FIXD,,AIR,N,100H,,,N,,,,AAPL,N,5T4 ,2300.0,,N,N,723.0,PLT,M,No,N,,,1,REC,Pratt & Whitney,R-1340,600.0,HP,CARB,,2
20080919X015031,091,NONE,Morane-Saulnier,MS-760/B,4.0,2.0,RETR,8970.0,AIR,N,ANNL,,2945.0,Y,,,Y,BUS ,N,STP ,1400.0,RPD ,N,N,1826.0,PLT,M,No,N,,,1,TJ,Turbomeca,V1-C2,1081.0,LBS,,,2
20080924X015221,091,NONE,American Champion (ACAC),7GCBC,2.0,1.0,FIXD,1650.0,AIR,N,ANNL,6.300000190734863,22.799999237060547,Y,,,Y,PERS,N,CWC ,1404.0,,N,N,314.0,PLT,M,No,Y,,,1,REC,Lycoming,O-320-B2B,160.0,HP,CARB,,6
20080917X014891,091,NONE,PIPER,PA-18,2.0,1.0,FIXD,1750.0,AIR,N,ANNL,,3503.0,Y,UNK,,Y,OWRK,N,PATK,1900.0,,N,N,2000.0,PLT,M,No,Y,,,1,REC,LYCOMING,O-320 SERIES,180.0,HP,CARB,,6
20081003X175401,091,NONE,Stinson,108-1,,1.0,FIXD,,AIR,N,,,,,,,Y,PERS,N,CTB ,,GPI ,N,N,1153.0,PLT,,,N,,,1,REC,Franklin,6A4-165,165.0,HP,CARB,,6
20081003X421311,091,NONE,Glasflugel,H-301,1.0,,FIXD,660.0,GLI,N,ANNL,14.0,2570.0,N,,,Y,PERS,N,1N7 ,1845.0,1N7 ,N,N,500.0,PLT,M,No,N,,,1,,,,,,,,2
20080924X015241,135,CVFR,Cessna,U206G,6.0,1.0,FIXD,3600.0,AIR,N,100H,,7187.0,Y,,Branch River Air,Y,,N,,,AKN ,N,N,4100.0,PLT,M,Yes,N,,,1,REC,Continental,IO-520-F-9,300.0,HP,FINJ,,6
20081003X175521,091,UNK,Goetz,RAF 2000,,1.0,FIXD,,GYRO,Y,,,,,,,Y,PERS,N,4S9 ,,4S9 ,N,N,168.0,PLT,M,,N,,,1,REC,Subaru,EJ22,,HP,FINJ,,6
20081003X421341,091,IFR,BELLANCA,17-30,4.0,1.0,RETR,3200.0,AIR,N,ANNL,,3511.0,Y,UNK,,Y,PERS,N,PNS ,100.0,PIE ,N,N,1800.0,PLT,F,No,N,,,1,REC,CONT MOTOR,IO-520,285.0,HP,FINJ,,6
20081003X710591,091,NONE,Snelling,Zodiac,2.0,1.0,FIXD,1200.0,AIR,Y,COND,,389.0,Y,UNK,,Y,PERS,Y,U56 ,1450.0,KRXE,N,N,557.5,PLT,M,No,N,,,1,REC,Rotax,912,80.0,HP,CARB,,6
20081004X117391,091,NONE,CESSNA AIRCRAFT CO,E162,2.0,1.0,FIXD,,AIR,N,100H,,133.60000610351562,Y,UNK,,Y,FLTS,N,KCEA,1600.0,KCEA,N,N,8914.0,PLT,M,Yes,N,,,1,REC,CONT MOTOR,O-200,100.0,HP,CARB,,6
20080919X015051,091,NONE,FANTASY AIR SRO,ALLEGRO 20,2.0,1.0,FIXD,1232.0,AIR,N,ANNL,,668.0,Y,,,Y,PERS,N,DPA ,1300.0,7V3 ,N,N,85.0,PLT,M,No,N,,,1,REC,ROTAX,912,80.0,HP,CARB,,6
20081007X161391,091,NONE,PIPER,PA-30,4.0,2.0,RETR,3600.0,AIR,N,ANNL,,3124.39990234375,Y,UNK,,Y,PERS,N,LZU ,1930.0,19A ,N,N,1549.0,PLT,M,Yes,N,,,1,REC,Lycoming,IO-320-B1A,160.0,HP,FINJ,,2
20081003X175531,091,NONE,STEARMAN AIRCRAFT,C3-B,2.0,1.0,FIXD,2400.0,AIR,N,ANNL,110.0,1290.0,Y,,,Y,PERS,N,UAO ,1600.0,PSC ,N,N,24235.0,PLT,M,Yes,N,,,1,REC,P & W,R-985 SERIES,450.0,HP,CARB,,5
20081007X937551,137,NONE,GULFSTREAM-SCHWEIZER A/C CORP,GULFSTREAM,1.0,1.0,FIXD,,AIR,N,,,,N,,B & S FLYERS INC,,AAPL,N,KPTN,1500.0,KPTN,N,N,15000.0,PLT,M,Yes,N,,,1,TP,Pratt And Whitney,PT6A,650.0,HP,,,7
20081003X657571,091,NONE,CESSNA,177RG,4.0,1.0,RETR,2800.0,AIR,N,ANNL,,,Y,UNK,,Y,INST,N,9K7 ,,9K7 ,N,N,29.0,DSTU,M,No,N,,,1,REC,LYCOMING,IO-360-A1B6D,200.0,HP,CARB,,6
20081003X178361,091,NONE,Sorrell Aircraft,Skybolt,2.0,1.0,FIXD,1650.0,AIR,Y,,,,,UNK,,Y,PERS,N,K62 ,,K62 ,N,N,58.0,PLT,M,No,N,,,1,REC,Lycoming,O-360-A3A,180.0,HP,CARB,,7
20081007X162311,137,UNK,Hiller,UH-12E,,1.0,FIXD,2800.0,HELI,N,100H,,9529.0,N,,,,AAPL,N,,2240.0,,N,N,756.0,PLT,M,Yes,N,,,1,TS,Allison,250-C20B,420.0,HP,,,4
20081007X039401,121,IFR,BOEING,757-223,197.0,2.0,RETR,251000.0,AIR,N,COAW,3.0,22094.0,Y,C126,American Airlines,Y,,Y,SEA ,1501.0,JFK ,N,N,11492.5,PLT,M,Yes,N,,,1,TF,Rolls Royce,RB.211-53,43000.0,LBS,,,2
20081003X165811,091,NONE,CESSNA,172RG,4.0,1.0,RETR,2685.0,AIR,N,100H,,8321.400390625,Y,,,Y,PERS,N,SUS ,1750.0,SUS ,N,N,4000.0,PLT,M,,N,,,1,REC,Lycoming,O-360-F,180.0,HP,CARB,,2
20090127X946101,091,UNK,GRIMES BARRY R,CHINOOK PLUS TWO,2.0,1.0,FIXD,1050.0,AIR,N,100H,,60.0,Y,UNK,,Y,PERS,N,2AL1,,2AL1,N,N,200.0,PLT,M,No,N,,,1,REC,GEO/METRO,993CC,,,FINJ,,5
20081009X215491,091,NONE,NAGEL,SAL 2/3 P51,2.0,1.0,FIXD,2180.0,AIR,Y,COND,4.0,16.0,Y,UNK,,Y,PERS,N,SCH ,1900.0,SCH ,N,N,440.0,PLT,M,No,N,,,1,REC,Chevrolet,ZZ4-350,360.0,HP,CARB,,6
20081007X525371,091,NONE,RAYTHEON,COBRA,,1.0,FIXD,110.0,,N,COND,16.0,26.0,N,,,Y,FLTS,Y,,1509.0,,N,N,4000.0,FLTI,M,No,N,,,1,REC,Desert Aircraft,DA-150,,HP,CARB,,5
20080925X015251,091,NONE,Robinson,R44 II,4.0,1.0,FIXD,2500.0,HELI,N,ANNL,25.600000381469727,318.6000061035156,Y,UNK,,Y,PERS,N,2IG3,1007.0,ENW ,N,N,329.0,PLT,M,No,Y,,,1,REC,Lycoming,IO-540-AE1A5,205.0,HP,FINJ,,6
20081017X450571,091,NONE,Robinson,R22 Beta II,2.0,1.0,FIXD,1370.0,HELI,N,100H,7.400000095367432,957.2000122070312,N,,,Y,PERS,N,,2120.0,,N,N,2500.0,PLT,M,Yes,N,,,1,REC,Lycoming,O-320,,,CARB,,6
20081003X414551,091,NONE,Mooney,M20C,4.0,1.0,RETR,2575.0,AIR,N,ANNL,,3797.68994140625,Y,,,Y,PERS,,1C5 ,,C09 ,N,N,975.0,PLT,M,No,N,,,1,REC,Lycoming,O-360-A1D,180.0,HP,CARB,,2
20081007X937461,091,UNK,PIPER,PA-32R-300,7.0,1.0,RETR,,AIR,N,ANNL,,3596.0,Y,,Personal Flight,Y,PERS,N,KICT,2036.0,3AU ,N,N,1140.0,PLT,M,No,N,,,1,REC,LYCOMING,TI0-540 SER,310.0,HP,FINJ,,7
20080925X015271,091,NONE,INDUS AVIATION INC,T-211 THORPEDO,2.0,1.0,FIXD,1270.0,AIR,N,ANNL,,48.0,Y,UNK,,Y,POSI,N,IRS ,1600.0,HIB ,N,N,5000.0,PLT,M,Yes,N,,,1,REC,Jabiru,3300,120.0,HP,CARB,,7
20080925X015301,091,NONE,Sadler,Vampire,2.0,1.0,FIXD,1500.0,AIR,Y,COND,,52.0,Y,,,Y,FLTS,N,FDY ,1657.0,FDY ,N,N,455.0,PLT,M,Yes,N,,,1,REC,Rotamex,1300CG,,,CARB,,5
20080925X015341,091,NONE,SOCATA,TB-20 Trinidad,4.0,1.0,FIXD,3086.0,AIR,N,100H,,3912.0,Y,,,Y,PERS,Y,DBQ ,,PDC ,N,N,255.0,PLT,M,No,N,,,1,REC,Lycoming,IO-540-C4D5D,250.0,HP,FINJ,,3
20081003X623141,091,UNK,PIPER,PA-12,3.0,1.0,FIXD,,AIR,N,,,,Y,UNK,,Y,PERS,N,,,,N,N,581.0,PLT,,,N,,,1,REC,LYCOMING,O-320,150.0,HP,CARB,,2
20081001X145141,091,IFR,CESSNA,402,10.0,2.0,RETR,7210.0,AIR,N,AAIP,39.0,26809.0,Y,UNK,Cape Air/Nantucket Airlines,Y,POSI,N,MVY ,0.0,BOS ,N,N,16746.0,PLT,M,Yes,Y,,,1,REC,TCM,IO-520VB,325.0,HP,FINJ,,6
20081004X120251,091,NONE,BELL,206B,4.0,1.0,FIXD,3200.0,HELI,N,ANNL,12.0,2519.0,Y,UNK,,Y,PERS,N,,1830.0,,N,N,3000.0,PLT,M,No,N,,,1,TS,Rolls-Royce Allison,250-C20,317.0,HP,,,6
20081004X120461,091,IFR,BEECH,A36,4.0,1.0,RETR,3600.0,AIR,N,ANNL,,3836.0,Y,UNK,,Y,PERS,N,KHII,1313.0,KCRQ,N,N,899.0,PLT,M,No,Y,,,1,REC,Teledyne Continental,IO-550-B(4),300.0,HP,FINJ,,6
20081004X120341,091,IFR,MOONEY AIRCRAFT CORP.,M20K,4.0,1.0,RETR,2900.0,AIR,N,ANNL,,3005.0,Y,UNK,,Y,PERS,N,KBUR,2235.0,KMFR,N,N,271.0,PLT,M,No,N,,,1,REC,CONT MOTOR,TSIO-360 SER,225.0,HP,FINJ,,2
20081004X120311,091,NONE,BEECH,A36,6.0,1.0,RETR,3600.0,AIR,N,ANNL,,8063.0,Y,,,Y,PERS,,M91 ,1600.0,KCPK,N,N,10850.0,PLT,M,Yes,N,,,1,REC,CONTINENTAL,TSIO-520,300.0,HP,FINJ,,2
20081004X120281,091,VFR,CESSNA,R172K,4.0,1.0,FIXD,2550.0,AIR,N,100H,24.0,4424.0,Y,UNK,,Y,INST,Y,LXV ,1650.0,FTG ,N,N,440.0,FLTI,M,Yes,N,,,1,REC,CONT MOTOR,IO-360 SER,195.0,HP,FINJ,,6
20081004X120431,091,NONE,CESSNA,172,4.0,1.0,FIXD,2300.0,AIR,N,ANNL,,4623.0,Y,UNK,,Y,PERS,N,MGC ,1815.0,MGC ,N,N,228.0,PLT,M,No,N,,,1,REC,CONTINENTAL,O300,145.0,HP,CARB,,5
20081003X414531,091,NONE,Hughes,269A,2.0,1.0,FIXD,1670.0,HELI,N,100H,,3268.0,N,,,Y,PERS,N,62OH,1400.0,62OH,N,N,3471.0,PLT,M,No,N,,,1,REC,Lycoming,HIO-360-B1A,180.0,HP,FINJ,,6
20081003X414521,091,UNK,BEECH,C23,4.0,1.0,FIXD,2450.0,AIR,N,100H,,6082.0,Y,UNK,Palwaukee Flyers,Y,INST,Y,PWK ,2100.0,PWK ,N,N,1480.0,PLT,M,Yes,N,,,1,REC,,,,,CARB,,6
20081003X414561,091,NONE,FLEET,2,2.0,1.0,FIXD,1575.0,AIR,N,ANNL,,2344.0,N,,,Y,PERS,N,OI31,2200.0,OI31,N,N,9200.0,PLT,M,Yes,N,,,1,REC,Kinner,K-5,110.0,HP,CARB,,4
20081004X120451,091,NONE,FLIGHT DESIGN GMBH,CTSW,2.0,1.0,FIXD,1320.0,AIR,N,,,,Y,UNK,,Y,INST,N,DLZ ,2245.0,DLZ ,N,N,42.0,DSTU,M,No,N,,,1,,ROTAX,912ULS,100.0,HP,,,6
20081004X120271,091,UNK,CUB CRAFTERS,CC18-180,2.0,1.0,FIXD,2300.0,AIR,N,100H,,480.0,Y,UNK,,Y,INST,Y,CKN ,1555.0,CKN ,N,N,937.0,FLTI,M,Yes,N,,,1,REC,LYCOMING,O-360 SERIES,180.0,HP,CARB,,6
20081004X120521,091,NONE,CESSNA,172,4.0,1.0,FIXD,,AIR,N,,,,,,,Y,PERS,,15G ,1400.0,15G ,N,N,215.0,PLT,M,,N,,,1,REC,LYCOMING,O320,180.0,HP,CARB,,6
20081004X120331,091,UNK,GIER TRAVIS H,AVENTURA II,2.0,1.0,FIXD,1430.0,AIR,Y,100H,,138.0,N,,,Y,PERS,N,None,1658.0,None,N,N,25.0,PLT,M,No,N,,,1,REC,Rotax,912,100.0,,CARB,,6
20081004X120441,091,NONE,Bezinque,Alisport-Silent,1.0,1.0,FIXD,640.0,GLI,Y,ANNL,34.0,110.0,Y,,,Y,PERS,N,FL74,1900.0,FL74,N,N,2800.0,PLT,M,No,N,,,1,REC,,,28.0,HP,CARB,,2
20081002X132291,PUBU,UNK,EUROCOPTER,AS350B3,5.0,1.0,FIXD,4961.0,HELI,N,AAIP,98.4000015258789,1590.5,Y,UNK,,Y,PUBU,Y,BLI ,115.0,,N,N,7150.0,FLTI,M,Yes,N,,,1,TS,Turbomeca,Arriel 2B,847.0,HP,,,6
20081003X623151,091,UNK,DIEHL WILLIAM A,S-4,4.0,1.0,FIXD,,AIR,Y,UNK,,,,UNK,,Y,PERS,N,,,,N,N,1.0,PLT,M,No,N,,,1,REC,LYCOMING,O-320 SERIES,180.0,HP,CARB,,6
20081003X623161,091,UNK,PIPER,PA-18-135,2.0,1.0,FIXD,1750.0,AIR,N,ANNL,,5530.0,Y,UNK,,Y,PERS,N,,,FAI ,N,N,5000.0,PLT,M,No,N,,,1,REC,LYCOMING,O-320 SERIES,180.0,HP,CARB,,6
20081003X623181,091,UNK,CESSNA,170,4.0,1.0,FIXD,2200.0,AIR,N,ANNL,,2690.0,Y,UNK,,Y,PERS,N,,1345.0,,N,N,223.0,PLT,M,No,N,,,1,REC,CONT MOTOR,C145 SERIES,145.0,HP,CARB,,5
20081006X200271,091,NONE,Luscombe,8A,2.0,1.0,FIXD,1296.0,AIR,N,ANNL,,5342.2001953125,Y,,,Y,INST,Y,EIK ,1545.0,EIK ,N,N,1004.5,PLT,M,No,N,,,1,REC,,,,,CARB,,6
20081006X600101,091,NONE,NORTH AMERICAN,AT-6,2.0,1.0,RETR,,AIR,N,,,,,,,Y,PERS,Y,AWO ,,AWO ,N,N,3050.0,PLT,M,UNK,N,,,1,REC,Pratt & Whitney,R-1340,550.0,HP,CARB,,6
20081006X604391,091,NONE,Brennan,RV-8,2.0,1.0,FIXD,1800.0,AIR,Y,ANNL,9.0,131.0,Y,UNK,,Y,PERS,N,IDA ,,36U ,N,N,25700.0,PLT,M,UNK,N,,,1,REC,Superior,XP360,180.0,HP,FINJ,,2
20081006X611081,091,NONE,BEECH,C23,4.0,1.0,FIXD,2450.0,AIR,N,ANNL,26.0,1688.0,Y,UNK,,Y,PERS,N,DUC ,2000.0,DUC ,N,N,113.0,PLT,M,No,N,,,1,REC,Lycoming,O-360-A4K,180.0,HP,CARB,,5
20081006X900121,091,NONE,PIPER,J3C-65,2.0,1.0,FIXD,1220.0,AIR,N,,,,N,UNK,,Y,PERS,N,38W ,58.0,38W ,N,N,233.0,PLT,M,No,N,,,1,REC,Continental,C85,85.0,HP,CARB,,6
20081006X902491,091,IFR,BEECH,76,4.0,2.0,RETR,3900.0,AIR,N,,,,Y,UNK,,Y,PERS,N,MYF ,1415.0,PVT ,N,N,792.0,PLT,M,No,N,,,1,REC,LYCOMING,O-360,180.0,HP,CARB,,6
20081006X909541,091,NONE,Bonde,TF-51D,2.0,1.0,RETR,2500.0,AIR,Y,COAW,,25.0,,UNK,,Y,PERS,N,3L2 ,1630.0,3L2 ,N,N,1400.0,PLT,M,UNK,Y,,,1,REC,Chevy,350,,,FINJ,,6
20081007X839501,091,NONE,NORTH AMERICAN,HARVARD MK,2.0,1.0,FIXD,6000.0,AIR,N,ANNL,55.0,9983.0,Y,,,Y,POSI,N,,1920.0,I19 ,N,N,5186.0,PLT,M,UNK,N,,,1,REC,P&W,R1340 SERIES,600.0,HP,CARB,,2
20081007X437471,091,UNK,CESSNA,172,4.0,1.0,FIXD,2450.0,AIR,N,ANNL,,3990.0,Y,UNK,,Y,INST,N,ALN ,1830.0,ALN ,N,N,20.0,DSTU,M,No,N,,,1,REC,LYCOMING,IO360,160.0,HP,FINJ,,6
20081007X627531,091,NONE,CZECH AIRCRAFT WORKS SPOL SRO,SPORTCRUISER,2.0,1.0,FIXD,1320.0,AIR,N,ANNL,,88.0,Y,UNK,,Y,PERS,N,KSBO,1455.0,KSBO,N,N,165.0,PLT,M,No,N,,,1,REC,Rotax,912 ULS,100.0,HP,CARB,,5
20081007X714141,091,NONE,BEECH,F17D,5.0,1.0,RETR,3590.0,AIR,N,ANNL,,2922.0,Y,C91A,,Y,PERS,N,4TN3,,4TN3,N,N,2659.0,PLT,M,No,N,,,1,REC,Jacobs,L6MB,300.0,HP,CARB,,2
20081008X946221,091,IFR,CIRRUS DESIGN CORP,SR20,4.0,1.0,FIXD,3000.0,AIR,N,ANNL,53.0,949.0,Y,C91A,,Y,PERS,N,CPK ,1930.0,SNC ,N,N,576.0,PLT,M,No,N,,,1,REC,CONT MOTOR,IO-360 SER,210.0,HP,FINJ,,6
20081008X505381,091,NONE,CIRRUS DESIGN CORP,SR22,4.0,1.0,FIXD,3400.0,AIR,N,ANNL,,1040.0,Y,UNK,,Y,PERS,N,DAB ,1600.0,LAL ,N,N,1450.0,PLT,M,Yes,N,,,1,REC,CONT MOTOR,IO-550 SERIES,300.0,HP,,,2
20081008X719381,091,NONE,MD Helicopter Inc,MD 900,6.0,2.0,FIXD,6500.0,HELI,N,COAW,,201.0,Y,,,Y,POSI,N,KPVW,1735.0,KGPM,N,N,5600.0,PLT,M,Yes,N,,,1,TS,Pratt & Whitney Canada,PW 207E,646.0,HP,,,2
20081023X911411,091,VFR,CESSNA,U206C,6.0,1.0,FIXD,3600.0,AIR,N,ANNL,,2756.0,Y,UNK,,Y,PERS,N,MRI ,,ORT ,N,N,4550.0,PLT,M,No,Y,,,1,REC,CONT MOTOR,IO 520 SERIES,285.0,HP,FINJ,,6
20081008X809561,091,VFR,PIPER,PA-18,2.0,1.0,FIXD,2000.0,AIR,N,100H,36.0,8853.0,Y,UNK,,Y,OWRK,Y,Z41 ,1600.0,,N,N,15322.5,PLT,M,Yes,N,,,1,REC,Lycoming,O-320-B2B,160.0,HP,CARB,,2
20081008X826401,091,NONE,ANTONOVICH ANTON B,CHALLENGER II,2.0,1.0,FIXD,,AIR,N,,,,N,,,Y,PERS,N,BVC ,1755.0,BVC ,N,N,19.0,PLT,M,No,Y,,,1,REC,Rotex,502,52.0,HP,CARB,,6
20081009X037321,091,UNK,CESSNA,182P,4.0,1.0,FIXD,,AIR,N,,,,Y,UNK,,Y,PERS,N,NA  ,,NA  ,N,N,1126.0,PLT,M,No,N,,,1,REC,CONT MOTOR,O-470 SERIES,230.0,HP,,,6
20081009X106351,091,UNK,CESSNA,180A,4.0,1.0,FIXD,2650.0,AIR,N,ANNL,,5000.0,Y,UNK,,Y,INST,Y,SUS ,2130.0,SUS ,N,N,8063.0,FLTI,M,UNK,N,,,1,REC,Continental,O-470,230.0,,FINJ,,6
20081009X114371,091,NONE,CESSNA,210-5(205),6.0,1.0,FIXD,3300.0,AIR,N,ANNL,,4647.0,Y,UNK,,Y,PERS,Y,KLRU,2100.0,KSLC,N,N,198.5,FLTI,M,Yes,N,,,1,REC,CONT MOTOR,IO-470 SERIES,260.0,HP,FINJ,,5
20081009X400471,091,NONE,Beech,23,4.0,1.0,FIXD,2300.0,AIR,N,ANNL,,1948.0,Y,UNK,,Y,PERS,N,K50G,1550.0,K50G,N,N,648.0,PLT,M,No,N,,,1,REC,Lycoming,O-320-D2B,160.0,HP,CARB,,6
20081009X952481,091,IFR,CESSNA,T206H,,1.0,RETR,,AIR,N,,,,,,,Y,PERS,,SAC ,2020.0,HND ,N,N,200.0,PLT,M,No,N,,,1,REC,Continental,TSIO-520,300.0,HP,FINJ,,6
20081010X349081,091,NONE,PIPER,PA-28-161,4.0,1.0,FIXD,2447.0,AIR,N,AAIP,,6703.0,Y,UNK,,Y,INST,N,CKN ,1815.0,CKN ,N,N,13.0,PLT,M,No,N,,,1,REC,LYCOMING,O-320,180.0,HP,,,6
20081010X432451,091,NONE,POWRACHUTE CORP,PEGASUS,2.0,1.0,FIXD,,PPAR,N,,,,,,,Y,INST,Y,3WN4,1330.0,3WN4,N,N,178.0,FLTI,M,No,N,,,1,REC,ROTAX,582DCDI,65.0,HP,,,2
20081013X247431,091,NONE,BELL,206,5.0,1.0,FIXD,4150.0,HELI,N,100H,14.0,7992.0,Y,UNK,KTRK-TV (ABC),Y,AOBV,N,HOU ,1540.0,HOU ,N,N,6105.0,PLT,M,Yes,Y,,,1,TS,Rolls Royce,250-C30P,650.0,HP,,,6
20081014X848171,091,NONE,Pegasus Aviation,Quantum,2.0,1.0,FIXD,900.0,WSFT,Y,ANNL,,231.0,N,,,Y,PERS,N,K1I3,1700.0,PVT ,N,N,557.0,PLT,M,No,N,,,1,REC,Rotax,503,55.0,HP,CARB,,6
20081014X854181,091,NONE,BEECH,A36,6.0,1.0,FIXD,3600.0,AIR,N,ANNL,,3016.0,Y,UNK,,Y,PERS,N,LVJ ,1130.0,DWH ,N,N,2172.0,PLT,M,No,N,,,1,REC,CONT MOTOR,IO 520 ,285.0,HP,FINJ,,5
20081014X910181,091,NONE,CESSNA,150G,2.0,1.0,FIXD,1600.0,AIR,N,ANNL,2.0,4370.0,Y,C91,,Y,PERS,N,PVT ,1732.0,48D ,N,N,25.0,PLT,M,No,N,,,1,REC,Teledyne Continental Motors,O-200-A,100.0,HP,CARB,,6
20081014X613571,091,NONE,CESSNA,172P,4.0,1.0,FIXD,2400.0,AIR,N,ANNL,,11439.0,Y,,,Y,PERS,N,LAF ,1350.0,1I9 ,N,N,64.0,PLT,M,No,N,,,1,REC,LYCOMING,O-320,180.0,HP,CARB,,1
20081015X600321,135,IFR,PIPER,PA-31-350,2.0,2.0,RETR,7000.0,AIR,N,AAIP,29.0,,Y,UNK,,Y,,N,PDX ,1500.0,PDT ,N,N,1500.0,PLT,F,Yes,N,,,1,REC,Lycoming,TIO-540-J2B,350.0,HP,FINJ,,5
20081016X229261,091,NONE,CESSNA,150M,2.0,1.0,FIXD,1600.0,AIR,N,ANNL,,5386.0,Y,UNK,,Y,PERS,N,CID ,100.0,IOW ,N,N,2724.0,PLT,M,No,N,,,1,REC,CONT MOTOR,O-200,100.0,HP,CARB,,7
20081016X644291,135,IFR,PIPER,PA-31-350,2.0,2.0,RETR,7000.0,AIR,N,AAIP,38.0,14572.0,Y,UNK,,Y,,N,OAK ,1458.0,FAT ,N,N,3403.0,PLT,M,Yes,N,,,1,REC,Lycoming,TIO-540-J2B,350.0,HP,FINJ,,6
20081017X503551,091,NONE,Heisler,Lancair Legacy,2.0,1.0,RETR,2200.0,AIR,Y,COND,,70.0,Y,C91,,Y,PERS,N,1L9 ,1955.0,VGT ,N,N,4500.0,PLT,M,No,Y,,,1,REC,Teledyne Continental Motors,IO-550-C,300.0,HP,FINJ,,6
20081017X710171,091,NONE,DIAMOND,DA 40,4.0,1.0,FIXD,2535.0,AIR,N,ANNL,559.0,559.0,Y,C91,,Y,PERS,N,SQL ,1640.0,SQL ,N,N,732.0,PLT,M,No,N,,,1,REC,Textron Lycoming,IO-360M1A,180.0,HP,FINJ,,4
20081019X456371,091,VFR,PIPER,L-4,2.0,1.0,FIXD,,AIR,N,ANNL,,,Y,,,Y,PERS,N,KBXK,,,N,N,26900.0,PLT,M,Yes,N,,,1,REC,Continental,A-65,65.0,HP,CARB,,2
20081020X826181,091,NONE,BEECH,F33A,4.0,1.0,RETR,3400.0,AIR,N,,,,,,,Y,PERS,N,WHP ,1915.0,L35 ,N,N,1535.0,PLT,F,No,N,,,1,REC,Teledyne Continental,IO 520 ,285.0,HP,FINJ,,6
20081020X123591,091,NONE,CESSNA,A185F,6.0,1.0,FIXD,3550.0,AIR,N,ANNL,11.300000190734863,1994.5999755859373,Y,UNK,,Y,PERS,N,KLBX,2005.0,KIWS,N,N,1245.0,PLT,M,No,N,,,1,REC,CONT MOTOR,IO 520,300.0,HP,FINJ,,5
20081020X402341,091,NONE,Holland,Rotorway 162F,2.0,1.0,FIXD,1500.0,HELI,Y,COND,,261.0,Y,UNK,,Y,PERS,N,PVT ,2340.0,PVT ,N,N,588.0,PLT,M,No,N,,,1,REC,Rotorway,162F,150.0,HP,CARB,,4
20081020X443151,091,NONE,CESSNA,180,4.0,1.0,FIXD,,AIR,N,100H,,,Y,UNK,,Y,PERS,N,52F ,1000.0,KDTO,N,N,16278.0,PLT,M,No,N,,,1,REC,CONT MOTOR,O-470 SERIES,230.0,HP,CARB,,6
20081021X822301,091,NONE,ROYSE DAVID,AVID C AEROBAT,2.0,1.0,FIXD,1200.0,AIR,Y,COND,,129.3000030517578,Y,,,Y,PERS,N,1C9 ,,1C9 ,N,N,319.0,PLT,M,No,N,,,1,REC,Rotax,582,,,CARB,,6
20081022X746361,091,CVFR,MD Helicopter Inc,MD 900,5.0,2.0,FIXD,6500.0,HELI,N,AAIP,,2842.0,Y,UNK,Aero Care,Y,POSI,N,KLBB,2128.0,KCVN,N,Y,10000.0,PLT,M,Yes,N,,,1,TS,Pratt & Whitney,BG0106,,,,,2
20081023X855341,091,NONE,CESSNA,172A,4.0,1.0,FIXD,2200.0,AIR,N,ANNL,60.0,2907.0,Y,UNK,,Y,PERS,Y,37AZ,2114.0,CGZ ,N,N,2088.0,PLT,M,No,N,,,1,REC,Franklyn,6A350C1,220.0,HP,CARB,,7
20081024X026181,091,UNK,MAULE,M-5-210C,4.0,1.0,FIXD,2300.0,AIR,N,,,,,UNK,,Y,PERS,N,,1840.0,,N,N,3.0,PLT,,No,N,,,1,REC,CONT MOTOR,IO-360 SER,300.0,HP,FINJ,,5
20081024X222141,091,CVFR,EUROCOPTER,AS 350 B2,6.0,1.0,FIXD,4961.0,HELI,N,100H,,3055.0,Y,UNK,Evergreen Helicopters Alaska,Y,POSI,N,,,,N,N,14224.0,PLT,M,Yes,N,,,1,TS,TURBOMECA,ARRIEL 1SER,681.0,HP,FINJ,,6
